QUOTE,LIKES,AUTHOR,TITLE,TAGS,processed_quote,original_quote,topic,topic_prob,sentiment_label,sentiment_score,sentiment_value,primary_emotion,emotion_score,perplexity,log_perplexity,surprise_score,sentiment_bin
"He took something out of his jacket and handed it to her. It was a long thin dagger in a leather sheath. The hilt of the dagger was set with a single red stone carved in the shape of a rose. 
She shook her head. ""I wouldn't even know how to use that--""
He pressed it into her hand, curling her fingers around it. ""You'd learn."" He dropped his voice. ""It's in your blood.""
She drew her hand back slowly. ""All right.""
""I could give you a thigh sheath to put that in,"" Isabelle offered. ""I've got tons.""
""CERTAINLY NOT,"" said Simon.",567,Cassandra Clare,City of Bones,,took something jacket handed long thin dagger leather sheath hilt dagger set single red stone carved shape rose shook head even know use pressed hand curling fingers around learn dropped voice blood drew hand back slowly right give thigh sheath put isabelle offered got tons certainly simon,"He took something out of his jacket and handed it to her. It was a long thin dagger in a leather sheath. The hilt of the dagger was set with a single red stone carved in the shape of a rose. 
She shook her head. ""I wouldn't even know how to use that--""
He pressed it into her hand, curling her fingers around it. ""You'd learn."" He dropped his voice. ""It's in your blood.""
She drew her hand back slowly. ""All right.""
""I could give you a thigh sheath to put that in,"" Isabelle offered. ""I've got tons.""
""CERTAINLY NOT,"" said Simon.",-1,0.0,NEGATIVE,0.9558132290840148,-0.9558132290840148,surprise,0.0853544399142265,19.756845474243164,1.2957176030808062,0.16001659530696113,Very Negative
"We all suffer under a curse, the curse that we know more than we can endure, and there is nothing, absolutely nothing we can do about the force and the lure of this knowledge.",65,Anne Rice,"Vittorio, The Vampire",[],suffer curse curse know endure nothing absolutely nothing force lure knowledge,"We all suffer under a curse, the curse that we know more than we can endure, and there is nothing, absolutely nothing we can do about the force and the lure of this knowledge.",-1,0.0,NEGATIVE,0.9987026453018188,-0.9987026453018188,sadness,0.1227956041693687,29.777015686035156,1.4738811697078804,0.24340488164947036,Very Negative
"If you never saw the stars, candles were enough.",961,Maggie Stiefvater,The Dream Thieves,,never saw stars candles enough,"If you never saw the stars, candles were enough.",-1,0.0,POSITIVE,0.9873691201210022,0.9873691201210022,caring,0.0968131870031356,145.161865234375,2.1618525399624686,0.5654053596614554,Very Positive
"Oh, no way,"" Leo said. ""We've been sitting in a cave and you get the luxury tent? Somebody give me hypothermia. I want hot chocolate and a parka!",105,Rick Riordan,The Lost Hero,,oh way leo sitting cave get luxury tent somebody give hypothermia want hot chocolate parka,"Oh, no way,"" Leo said. ""We've been sitting in a cave and you get the luxury tent? Somebody give me hypothermia. I want hot chocolate and a parka!",-1,0.0,NEGATIVE,0.9915355443954468,-0.9915355443954468,confusion,0.1779937446117401,61.63795471191406,1.7898482194028602,0.3912911824997078,Very Negative
"Now what state do you live in?'
'Denial.",351,Bill Watterson,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,['humor'],state live ' 'denial,"Now what state do you live in?'
'Denial.",-1,0.0,NEGATIVE,0.9996800422668456,-0.9996800422668456,confusion,0.2638183832168579,49.793540954589844,1.6971730112394796,0.3479151604460201,Very Negative
No sooner met but they looked; no sooner looked but they loved; no sooner loved but they sighed; no sooner sighed but they asked one another the reason; no sooner knew the reason but they sought the remedy; and in these degrees have they made a pair of stairs to marriage...,103,William Shakespeare,As You Like It,['true-love'],sooner met looked sooner looked loved sooner loved sighed sooner sighed asked one another reason sooner knew reason sought remedy degrees made pair stairs marriage,No sooner met but they looked; no sooner looked but they loved; no sooner loved but they sighed; no sooner sighed but they asked one another the reason; no sooner knew the reason but they sought the remedy; and in these degrees have they made a pair of stairs to marriage...,0,0.5249034899987496,POSITIVE,0.9356936812400818,0.9356936812400818,confusion,0.1096334755420684,50.85190963745117,1.7063072665888543,0.35219038862549185,Very Positive
"It's a very Greek idea, and a very profound one. Beauty is terror. Whatever we call beautiful, we quiver before it.",75,Donna Tartt,The Secret History,,greek idea profound one beauty terror whatever call beautiful quiver,"It's a very Greek idea, and a very profound one. Beauty is terror. Whatever we call beautiful, we quiver before it.",-1,0.0,POSITIVE,0.998960256576538,0.998960256576538,fear,0.1963122189044952,54.02623748779297,1.7326047233195514,0.36449874040276187,Very Positive
"The whole thing's illusion, [Jacob], and there's nothing wrong with that. It's what people want from us. It's what they expect.",64,sara gruen,Water for Elephants,"['expect', 'illusion', 'sarah-gruen', 'water-for-elephants']",whole thing's illusion jacob there's nothing wrong people want us expect,"The whole thing's illusion, [Jacob], and there's nothing wrong with that. It's what people want from us. It's what they expect.",-1,0.0,POSITIVE,0.9992480874061584,0.9992480874061584,desire,0.1399086713790893,26.43693733215332,1.4222111415553773,0.2192210645847547,Very Positive
If trouble comes when you least expect it then maybe the thing to do is to always expect it.,442,Cormac McCarthy,The Road,[],trouble comes least expect maybe thing always expect,If trouble comes when you least expect it then maybe the thing to do is to always expect it.,0,1.0,NEGATIVE,0.9905015230178832,-0.9905015230178832,confusion,0.1470277607440948,41.347877502441406,1.6164532209590348,0.3101347931529567,Very Negative
"So many humans.
 So many colors.",106,Markus Zusak,The Book Thief,,many humans many colors,"So many humans.
 So many colors.",-1,0.0,POSITIVE,0.985073745250702,0.985073745250702,realization,0.1517839878797531,214.0306854248047,2.3304760422992645,0.6443284816169672,Very Positive
"I said nothing for a time, just ran my fingertips along the edge of the human-shaped emptiness that had been left inside me.",554,Haruki Murakami,"Blind Willow, Sleeping Woman","['metaphor', 'silence']",nothing time ran fingertips along edge human shaped emptiness left inside,"I said nothing for a time, just ran my fingertips along the edge of the human-shaped emptiness that had been left inside me.",-1,0.0,NEGATIVE,0.992024064064026,-0.992024064064026,sadness,0.332632452249527,42.248531341552734,1.6258116164491299,0.3145149286520847,Very Negative
"perfectionism is just fear in fancy shoes and a mink coat,",54,Elizabeth Gilbert,Big Magic: Creative Living Beyond Fear,,perfectionism fear fancy shoes mink coat,"perfectionism is just fear in fancy shoes and a mink coat,",0,1.0,NEGATIVE,0.8513752222061157,-0.8513752222061157,fear,0.3621746003627777,279.67425537109375,2.4466524904513873,0.6987041045805721,Very Negative
"If adventures will not befall a young lady in her own village, she must seek them abroad.",367,Jane Austen,Northanger Abbey,,adventures befall young lady village seek abroad,"If adventures will not befall a young lady in her own village, she must seek them abroad.",-1,0.0,POSITIVE,0.9789634943008424,0.9789634943008424,desire,0.0907794684171676,65.44075012207031,1.8158482688418847,0.40346033474888204,Very Positive
"What I notice is that every adult or child I give a new set of Crayolas to goes a little funny. The kids smile, get a glazed look on their faces, pour the crayons out, and just look at them for a while....The adults always get the most wonderful kind of sheepish smile on their faces--a mixture of delight and nostalgia and silliness. And they immediately start telling you about all their experiences with Crayolas.",132,Robert Fulghum,All I Really Need to Know I Learned in Kindergarten,,notice every adult child give new set crayolas goes little funny kids smile get glazed look faces pour crayons look adults always get wonderful kind sheepish smile faces mixture delight nostalgia silliness immediately start telling experiences crayolas,"What I notice is that every adult or child I give a new set of Crayolas to goes a little funny. The kids smile, get a glazed look on their faces, pour the crayons out, and just look at them for a while....The adults always get the most wonderful kind of sheepish smile on their faces--a mixture of delight and nostalgia and silliness. And they immediately start telling you about all their experiences with Crayolas.",-1,0.0,POSITIVE,0.9997873902320862,0.9997873902320862,amusement,0.2552424371242523,34.956398010253906,1.5435266755394916,0.27600200289430715,Very Positive
"In one thing you have not changed, dear friend,"" said Aragorn: ""you still speak in riddles.""
""What? In riddles?"" said Gandalf. ""No! For I was talking aloud to myself. A habit of the old: they choose the wisest person present to speak to; the long explanations needed by the young are wearying.",735,J.R.R. Tolkien,The Two Towers,[],one thing changed dear friend aragorn still speak riddles riddles gandalf talking aloud habit old choose wisest person present speak long explanations needed young wearying,"In one thing you have not changed, dear friend,"" said Aragorn: ""you still speak in riddles.""
""What? In riddles?"" said Gandalf. ""No! For I was talking aloud to myself. A habit of the old: they choose the wisest person present to speak to; the long explanations needed by the young are wearying.",-1,0.0,NEGATIVE,0.9969545602798462,-0.9969545602798462,confusion,0.1515188813209533,52.096092224121094,1.7168051476920272,0.3571038528763134,Very Negative
"I’ve dreamed a lot. I’m tired now from dreaming but not tired of dreaming. No one tires of dreaming, because to dream is to forget, and forgetting does not weigh on us, it is a dreamless sleep throughout which we remain awake. In dreams I have achieved everything.",371,Fernando Pessoa,The Book of Disquiet,"['dreaming', 'dreamless', 'dreams', 'forgetting', 'sleep', 'tired']",dreamed lot tired dreaming tired dreaming one tires dreaming dream forget forgetting weigh us dreamless sleep throughout remain awake dreams achieved everything,"I’ve dreamed a lot. I’m tired now from dreaming but not tired of dreaming. No one tires of dreaming, because to dream is to forget, and forgetting does not weigh on us, it is a dreamless sleep throughout which we remain awake. In dreams I have achieved everything.",0,1.0,NEGATIVE,0.9175443649291992,-0.9175443649291992,neutral,0.1935157030820846,60.30125045776367,1.7803263181314586,0.3868345191943153,Very Negative
